Date,apple_kg,banana_kg,guava_kg,mangoes_kg,pomegranate_kg,orange_kg,lemon_kg,grapes_kg,watermelon_kg,muskmelon_kg,onion_kg,carrot_kg,garlic_kg,coriander_kg,cucumber_kg,radish_kg,cabbage_kg,cauliflower_kg,tomato_kg,potato_kg,ginger_kg,broccoli_kg,lady_finger_kg,chillies_kg,brinjal_kg,bitter_gourd_kg,spinach_kg,pumpkin_kg,pointed_gourd_kg,beetroot_kg,capsicum_kg,green_peas_kg
2024-08-15,178.94,232.28,176.83,13.35,72.22,124.49,62.11,66.46,14.79,12.18,257.49,73.85,75.25,26.77,80.07,67.24,111.05,65.93,275.44,325.37,41.87,29.62,67.95,34.93,84.81,37.68,50.31,60.08,50.98,48.06,63.39,52.99
2024-08-16,152.21,257.49,176.91,14.84,94.65,100.59,91.43,42.64,17.28,11.33,288.28,61.25,64.35,32.42,66.44,61.65,100.61,58.37,325.43,354.19,41.64,30.33,85.1,36.72,92.41,43.24,47.59,58.64,41.81,24.25,72.05,53.52
2024-08-17,139.48,254.33,196.86,17.13,89.86,109.04,74.07,91.73,20.04,14.39,341.28,74.77,75.84,38.97,111.24,81.63,95.95,59.35,296.54,383.36,60.55,39.63,73.54,47.02,92.18,50.35,65.86,60.35,57.67,33.92,88.45,39.14
2024-08-18,175.03,279.06,181.85,17.86,77.35,92.7,64.58,85.39,21.08,12.75,345.27,68.84,67.0,32.93,131.7,0.0,102.98,61.57,338.6,285.93,48.59,32.24,83.13,37.6,110.55,43.66,64.75,76.65,63.35,39.22,72.62,65.95
2024-08-19,177.13,245.36,176.62,14.25,96.86,113.92,72.63,45.68,14.35,12.06,332.48,57.7,59.21,31.01,67.76,79.9,77.08,58.42,318.14,344.11,47.62,26.93,76.81,36.42,86.04,42.03,48.72,48.1,0.0,42.53,75.31,41.19
2024-08-20,146.31,247.15,174.29,14.3,82.42,124.39,61.46,66.73,0.0,12.55,291.77,76.3,53.49,39.43,100.56,80.64,87.34,46.01,301.83,317.59,51.34,29.68,70.41,34.97,64.06,41.1,64.48,56.58,49.42,49.2,59.23,45.45
2024-08-21,189.6,215.23,173.09,14.18,89.86,121.81,77.83,63.62,12.7,12.7,293.83,75.67,63.68,30.34,89.86,75.98,93.87,70.22,305.72,359.18,51.01,24.46,78.71,30.87,81.49,40.26,59.94,64.99,40.91,47.83,71.89,44.33
2024-08-22,165.38,173.01,172.78,15.69,78.39,81.86,79.35,70.88,20.35,12.97,387.3,54.42,70.32,33.69,92.58,73.85,111.72,62.87,242.22,311.9,51.01,26.35,70.49,38.06,89.35,37.61,64.07,50.44,51.54,40.71,76.0,33.64
2024-08-23,144.6,240.04,154.45,15.33,97.27,117.76,62.19,66.05,14.04,13.19,225.52,68.14,67.29,33.96,100.15,68.98,80.89,59.39,270.73,341.1,42.75,30.03,68.0,40.66,87.16,43.13,65.25,52.82,52.88,46.25,57.66,42.33
2024-08-24,191.49,319.76,0.0,14.22,84.56,108.4,94.85,68.19,23.49,14.02,261.83,86.94,66.25,34.81,110.19,80.98,119.69,63.55,258.91,396.61,57.62,30.69,72.93,41.85,99.87,48.59,53.18,68.66,45.01,46.6,85.28,54.26
2024-08-25,197.99,284.88,186.08,16.91,90.39,111.26,71.51,67.69,21.94,11.17,309.42,83.06,67.75,42.59,101.72,77.03,105.97,75.0,290.16,406.02,53.07,25.52,72.8,29.95,94.62,46.88,83.89,68.67,59.4,44.59,76.8,44.35
2024-08-26,178.28,283.03,209.24,15.57,66.17,96.55,71.82,72.2,15.36,12.76,232.25,60.42,75.39,39.24,87.59,58.14,100.33,70.73,239.43,349.86,49.47,27.16,86.59,33.8,98.08,45.42,65.17,55.27,61.66,44.33,82.79,47.09
2024-08-27,109.19,227.26,158.34,15.72,96.98,93.77,78.1,57.69,13.18,13.77,238.67,78.66,66.32,28.47,98.52,75.53,91.53,49.98,294.93,410.1,49.19,28.48,83.04,0.0,90.5,43.12,61.02,58.06,47.15,40.88,71.74,51.26
2024-08-28,106.56,238.65,214.79,14.48,77.19,98.27,72.78,72.08,17.44,9.65,296.02,77.63,68.59,31.95,70.14,82.01,83.81,59.38,239.36,370.49,48.32,27.28,78.19,39.27,83.69,38.35,59.8,56.52,46.08,43.94,76.68,46.33
2024-08-29,188.67,320.84,170.73,14.39,87.02,89.54,66.15,64.75,16.2,9.98,320.99,70.34,69.58,30.8,100.03,64.93,106.14,61.51,239.92,384.25,54.76,23.14,76.65,29.09,86.07,49.02,54.67,62.12,55.07,46.73,85.14,54.48
2024-08-30,138.44,228.86,197.72,13.91,88.47,117.84,58.98,52.51,20.08,11.14,294.64,0.0,59.49,32.82,89.91,77.05,86.55,66.89,276.96,355.17,53.88,20.71,95.15,30.77,103.84,44.31,64.7,62.43,45.59,45.04,68.57,39.46
2024-08-31,211.35,300.93,202.77,15.77,106.41,0.0,94.4,81.5,20.01,15.31,362.05,67.55,65.67,38.04,122.91,78.23,0.0,71.68,246.98,258.7,73.81,34.32,95.56,40.95,108.71,45.26,0.0,73.65,46.19,40.55,62.09,49.5
2024-09-01,213.65,300.88,170.06,18.92,96.58,116.21,81.75,64.82,19.38,12.39,379.11,75.81,66.48,33.57,104.78,73.41,87.25,69.43,389.95,345.46,64.19,33.89,100.15,39.77,90.97,44.48,73.72,73.59,54.0,43.27,0.0,46.78
2024-09-02,143.96,265.19,152.81,14.13,83.01,96.54,86.43,58.79,16.84,13.69,316.6,80.02,58.46,37.72,109.05,53.61,80.27,58.69,270.05,302.84,40.12,26.02,77.23,35.06,86.31,39.64,66.48,58.32,53.72,49.32,70.58,50.69
2024-09-03,147.49,269.08,164.48,12.82,93.81,94.5,55.42,62.87,18.82,12.66,323.15,60.6,73.45,28.65,82.64,75.82,70.62,49.19,317.22,349.13,0.0,25.89,70.17,41.71,97.97,36.78,79.27,49.21,48.49,46.29,90.79,46.68
2024-09-04,182.77,228.47,169.58,14.52,88.29,106.33,74.21,64.04,17.11,11.44,299.03,80.89,61.34,31.26,81.76,73.94,90.25,59.89,241.4,420.31,56.75,26.97,67.64,42.18,73.62,38.78,43.67,51.51,47.19,42.73,82.56,44.54
2024-09-05,159.86,241.37,177.49,15.26,81.45,104.16,84.98,66.79,21.49,16.67,291.7,73.72,72.14,45.7,85.2,61.49,94.63,57.04,289.37,368.47,48.15,30.83,68.87,31.53,79.23,42.54,74.23,52.42,51.95,40.04,64.96,51.43
2024-09-06,194.08,178.86,185.48,15.64,97.5,114.87,63.15,72.31,13.97,10.42,229.58,67.68,61.59,43.1,112.12,67.68,91.93,49.94,296.22,398.05,46.95,28.52,71.22,28.14,93.13,44.48,63.04,55.48,43.84,46.08,68.31,56.08
2024-09-07,224.38,331.99,195.69,13.82,99.79,140.15,71.35,80.66,18.61,13.83,381.41,87.05,69.48,31.7,104.26,78.16,83.81,79.24,277.04,360.43,47.69,25.52,86.12,38.96,85.05,54.09,84.04,63.85,55.67,44.03,84.74,55.03
2024-09-08,161.92,301.16,206.42,18.43,80.02,106.05,76.28,67.44,20.7,12.2,352.69,75.53,55.1,43.24,97.6,81.47,90.11,66.38,340.74,406.02,47.11,36.3,87.8,42.53,90.86,45.35,62.91,56.23,42.31,49.4,90.28,58.71
2024-09-09,151.84,232.56,187.76,15.19,99.59,93.62,62.54,60.45,18.18,12.83,320.26,66.16,58.95,30.63,98.3,78.89,100.13,63.78,258.23,410.6,53.36,28.44,74.31,39.7,85.73,42.98,65.61,43.98,51.59,41.34,58.15,34.16
2024-09-10,169.91,227.55,173.8,16.34,78.15,108.98,56.52,71.36,21.48,10.95,255.89,75.9,73.69,41.54,85.8,68.48,85.41,57.37,264.57,398.87,49.59,25.41,73.09,33.64,91.53,42.88,65.44,59.62,55.54,42.85,75.77,49.37
2024-09-11,124.04,286.08,192.14,11.77,94.95,111.63,64.49,56.62,15.75,11.64,278.29,45.48,73.35,35.93,98.16,57.02,92.47,51.76,247.12,334.95,37.04,26.13,66.08,32.33,71.09,38.73,67.24,56.08,57.95,40.51,70.69,60.57
2024-09-12,131.65,230.64,197.04,15.79,69.22,130.84,74.08,64.74,11.76,11.21,297.11,68.03,58.77,42.66,93.02,70.19,84.64,64.35,306.06,355.14,55.19,29.75,95.55,36.8,92.28,44.0,61.12,68.98,54.29,45.41,56.55,49.31
2024-09-13,149.67,232.48,188.33,12.27,93.74,81.36,59.83,75.55,19.4,11.91,267.66,67.46,46.71,41.84,86.74,66.5,98.68,71.35,288.67,401.98,56.07,33.31,64.07,34.21,84.8,35.53,58.92,52.18,52.77,31.89,67.14,49.55
2024-09-14,233.34,248.37,212.32,15.16,80.63,132.87,67.9,68.61,19.9,15.41,353.95,70.44,62.32,40.79,104.9,71.18,94.92,74.78,320.85,371.41,53.44,32.11,0.0,39.53,95.72,46.35,75.28,75.61,54.23,40.18,73.41,54.23
2024-09-15,193.7,307.53,204.25,17.08,96.27,115.05,72.78,60.07,21.75,11.44,351.04,73.91,65.75,41.86,104.92,86.67,100.04,69.8,319.76,394.69,54.83,35.2,83.39,41.87,76.37,45.3,76.39,56.74,59.53,45.56,73.19,51.16
2024-09-16,154.82,282.54,202.5,12.12,88.8,95.32,61.69,57.87,18.07,11.09,311.08,82.09,58.76,34.34,0.0,62.74,103.2,57.14,287.65,281.66,57.52,29.36,74.07,34.46,83.03,39.04,62.22,55.77,49.17,42.37,80.58,44.76
2024-09-17,147.35,245.53,177.97,13.1,81.66,106.5,65.42,58.32,12.39,11.7,339.94,49.02,58.75,30.86,79.58,59.29,92.16,60.83,256.75,394.17,47.48,29.02,70.53,29.65,72.32,43.38,66.8,56.46,41.83,48.41,73.46,46.17
2024-09-18,143.75,282.76,164.83,11.74,84.17,106.06,68.7,57.29,18.21,11.97,316.9,60.38,62.89,37.64,88.46,65.9,81.6,64.1,301.43,391.3,39.17,33.76,82.54,32.43,99.11,48.33,76.63,46.61,55.87,46.57,67.24,48.98
2024-09-19,156.19,262.58,178.59,15.2,73.83,95.65,0.0,62.51,15.73,14.32,357.98,61.71,54.9,40.78,96.27,69.61,76.16,56.52,252.03,286.54,53.41,24.81,68.36,32.62,80.37,46.06,63.59,57.78,37.78,34.59,65.43,41.05
2024-09-20,155.09,220.16,152.16,12.68,92.55,82.1,65.16,81.69,16.62,11.15,318.18,66.81,61.79,38.15,84.59,70.7,96.72,63.99,286.06,352.42,55.83,27.02,77.29,32.66,96.37,42.77,47.71,51.46,46.24,42.94,72.19,46.12
2024-09-21,182.83,329.08,167.9,15.71,96.88,132.92,77.76,76.52,19.08,15.32,318.96,73.33,72.6,41.6,102.61,89.65,83.79,64.6,307.08,454.49,55.85,29.64,91.14,30.88,95.44,51.13,73.86,71.55,49.86,47.24,74.72,58.55
2024-09-22,199.11,248.06,220.81,16.44,84.5,103.76,70.38,70.81,16.56,16.28,344.51,77.59,66.4,44.98,96.92,72.13,90.92,49.68,294.3,351.53,48.57,0.0,65.82,48.08,108.14,55.93,60.3,68.47,55.23,37.52,85.27,51.74
2024-09-23,166.21,247.58,209.65,14.5,86.89,90.94,58.98,63.86,15.67,12.06,216.88,51.64,63.25,37.0,89.45,75.91,75.64,52.12,275.05,372.88,56.72,23.53,71.74,30.74,65.14,38.42,65.1,58.8,54.04,44.1,68.92,44.6
2024-09-24,184.06,245.62,171.36,14.34,87.21,93.68,63.39,59.22,18.97,10.8,320.7,90.33,75.13,38.62,81.85,65.91,99.0,58.04,286.43,341.48,46.62,27.84,96.22,38.22,75.38,41.35,70.24,52.79,52.52,43.08,54.85,48.94
2024-09-25,161.82,240.49,197.37,14.34,84.65,110.97,66.59,63.83,18.97,14.08,0.0,69.14,67.64,36.26,117.64,54.6,95.86,59.88,301.28,404.99,44.27,25.91,71.04,31.86,95.7,43.88,61.87,48.67,39.32,46.69,58.5,37.84
2024-09-26,202.2,196.33,142.15,11.84,60.6,96.99,56.15,75.14,13.76,13.54,312.55,82.01,66.46,37.53,70.61,79.1,97.69,40.87,280.8,279.79,49.77,26.11,69.25,33.6,101.49,44.27,69.21,67.08,41.94,42.44,64.36,45.62
2024-09-27,183.52,312.31,139.11,13.62,80.22,93.89,74.21,65.0,17.79,10.66,284.29,68.02,59.88,32.42,86.47,58.08,94.07,65.93,310.11,282.88,47.63,31.77,72.72,35.19,81.66,40.52,69.46,66.4,52.82,38.02,68.8,40.66
2024-09-28,193.07,223.54,227.55,16.05,103.46,118.34,75.06,80.6,21.53,16.59,299.81,73.64,65.45,39.02,104.7,80.46,118.58,68.64,289.5,370.74,59.18,28.63,110.72,36.8,87.58,48.0,81.29,58.93,70.09,47.53,82.25,53.38
2024-09-29,199.19,331.5,211.0,15.84,100.11,116.34,71.04,79.29,19.67,12.63,415.29,75.06,69.68,51.0,104.57,65.97,105.05,53.18,302.31,404.47,69.35,39.03,103.03,46.17,78.93,45.66,87.49,69.82,51.03,40.47,81.53,49.04
2024-09-30,156.7,226.63,178.06,13.8,89.07,94.14,57.22,81.21,17.91,12.04,283.65,64.68,0.0,31.97,107.52,73.48,85.26,64.09,295.7,361.88,43.96,28.54,76.1,48.9,66.99,41.65,75.09,50.35,41.43,40.77,83.64,49.1
2024-10-01,162.92,235.07,213.67,12.88,86.42,81.91,0.0,70.64,13.89,13.26,277.42,73.71,64.28,45.92,79.47,60.51,82.02,56.79,241.54,290.76,53.84,21.37,86.35,27.93,66.28,34.25,45.87,51.54,46.73,37.48,50.21,45.74
2024-10-02,162.16,292.47,175.09,14.46,93.64,110.67,79.45,80.49,19.99,14.59,334.11,70.45,63.52,38.44,75.3,56.67,93.63,49.13,358.56,378.38,47.4,31.44,75.97,39.4,83.86,48.32,0.0,56.09,40.73,48.22,48.98,49.88
2024-10-03,152.53,265.79,156.93,14.77,0.0,104.1,64.81,72.61,14.95,12.74,296.0,69.86,68.89,30.79,87.94,67.84,104.77,64.02,305.48,387.32,52.8,20.63,77.35,35.83,83.25,33.41,55.95,59.1,47.91,41.44,57.41,47.08
2024-10-04,140.58,211.84,147.36,13.31,76.04,78.58,85.46,66.79,16.51,11.89,281.13,77.72,65.84,41.67,93.5,52.31,77.59,65.23,243.61,362.11,50.0,24.19,80.35,33.8,72.27,39.39,67.89,48.28,49.43,37.44,62.46,40.29
2024-10-05,200.47,236.67,200.0,17.53,114.85,135.2,77.33,65.63,21.55,13.07,375.45,82.67,76.59,35.58,101.02,76.8,109.07,67.51,377.62,454.83,51.91,32.76,93.91,43.24,86.0,49.82,69.39,49.44,62.11,55.68,85.75,45.65
2024-10-06,209.95,292.54,204.2,18.48,86.34,87.56,77.66,80.54,23.31,13.31,343.29,54.92,62.84,46.14,117.15,84.97,100.03,69.05,289.9,427.42,60.51,30.54,81.39,44.59,90.25,52.28,63.78,57.36,58.24,46.91,80.76,43.83
2024-10-07,175.9,221.03,173.83,14.06,71.13,91.76,76.56,72.64,16.68,15.76,340.39,64.51,53.79,39.62,80.75,86.97,102.78,60.04,333.51,340.78,46.93,30.23,68.83,34.78,64.67,30.15,58.84,55.41,53.79,38.29,57.46,48.25
2024-10-08,166.15,267.23,197.89,12.73,81.48,0.0,73.52,72.87,22.14,12.95,359.51,57.32,74.33,38.12,86.89,71.14,73.55,63.76,302.71,420.5,44.41,26.14,80.99,40.61,85.72,40.7,59.78,47.91,47.85,40.16,62.59,44.39
2024-10-09,212.64,270.36,206.87,12.11,85.02,94.3,59.78,44.86,17.64,12.53,295.11,61.45,46.3,39.04,99.86,69.14,111.1,57.86,235.55,428.61,53.58,26.11,66.14,27.14,86.99,45.07,69.17,53.26,59.69,45.64,63.13,44.67
2024-10-10,154.58,229.44,171.14,13.51,93.71,93.94,64.52,61.07,17.39,13.55,331.92,63.03,54.58,39.28,93.69,79.47,89.17,43.81,250.66,373.67,44.37,26.62,75.72,37.94,89.45,41.43,50.92,53.46,40.75,44.22,61.31,51.5
2024-10-11,173.08,236.55,142.11,13.94,80.24,86.58,78.08,68.22,15.22,11.99,361.52,61.2,59.82,36.85,107.79,59.88,71.73,52.23,239.02,322.75,53.3,29.44,74.96,35.31,88.47,43.29,56.99,70.62,48.1,42.86,66.76,52.54
2024-10-12,288.24,396.42,278.86,18.19,121.21,155.62,111.43,93.17,25.04,21.91,563.51,112.2,108.94,70.05,141.7,95.02,117.01,80.82,407.35,611.28,74.61,45.86,92.07,54.55,124.45,59.89,67.01,89.65,72.39,53.97,97.98,71.3
2024-10-13,163.08,255.63,227.34,15.08,94.15,126.35,95.83,67.64,19.97,14.65,322.18,81.44,60.01,49.28,88.86,84.72,126.6,63.65,346.91,342.82,55.68,27.27,77.21,44.01,110.85,49.91,77.33,64.37,50.17,55.21,73.28,45.09
2024-10-14,180.61,254.4,171.23,15.56,78.56,102.76,72.33,59.19,18.51,11.85,346.09,64.48,49.52,41.47,106.13,65.69,97.33,57.58,328.24,325.47,43.74,31.94,75.99,37.48,78.61,36.3,71.74,54.25,56.65,46.43,57.96,47.31
2024-10-15,203.83,323.24,189.57,10.66,69.33,104.77,73.99,52.71,18.4,11.55,234.17,72.39,56.48,36.27,104.64,67.17,87.93,69.85,246.73,397.87,49.99,34.62,51.31,43.07,88.26,51.33,66.68,65.71,34.55,52.35,73.4,53.33
2024-10-16,167.79,263.62,155.54,14.16,71.82,97.25,63.36,67.78,16.34,9.81,317.66,71.25,58.98,0.0,98.14,70.12,116.2,59.15,242.76,320.26,46.54,27.88,85.11,43.95,71.75,28.76,67.91,48.61,42.78,41.49,69.17,42.42
2024-10-17,171.21,240.88,183.91,13.09,96.6,102.29,79.3,59.89,20.33,13.75,259.92,68.68,63.16,39.26,120.27,60.77,93.32,61.65,291.19,415.87,57.83,28.83,68.09,34.44,71.52,38.8,64.61,60.47,49.41,41.84,64.19,51.58
2024-10-18,154.69,316.16,189.98,13.99,91.24,105.68,51.78,61.28,17.46,8.29,295.12,66.52,66.63,35.89,94.25,56.86,102.01,58.13,236.48,322.46,41.94,25.91,82.23,30.23,71.95,36.77,66.56,66.19,47.05,31.55,59.67,52.73
2024-10-19,198.92,310.08,206.65,18.6,93.77,122.67,79.22,70.81,19.4,11.43,438.46,60.72,77.46,41.32,106.53,69.86,89.95,67.25,346.26,389.18,62.06,35.03,79.93,39.31,97.94,46.76,54.7,69.2,54.07,45.63,74.01,60.2
2024-10-20,170.32,248.26,246.65,15.58,100.08,104.21,83.16,77.35,16.9,16.11,382.13,84.13,58.37,46.56,94.96,74.45,98.0,68.95,335.45,384.66,62.65,23.23,105.19,35.3,83.08,45.05,74.2,58.04,48.48,38.1,61.77,53.49
2024-10-21,166.59,226.5,209.34,13.67,91.56,91.61,71.76,66.58,18.74,11.05,260.68,67.45,45.74,44.21,104.31,73.49,93.13,66.8,281.35,387.03,51.68,33.03,76.55,33.4,87.32,48.23,56.36,48.02,45.69,40.3,72.24,49.06
2024-10-22,138.33,202.42,193.48,15.09,77.58,75.06,69.11,66.21,17.2,11.22,270.32,69.61,62.91,39.37,96.83,69.49,86.18,66.61,307.69,386.17,57.45,32.57,56.72,35.69,87.89,50.27,67.99,62.16,55.11,47.54,72.95,42.83
2024-10-23,115.55,261.63,200.68,14.49,73.74,124.82,68.19,47.9,16.71,15.24,350.12,69.04,53.45,29.17,94.99,75.32,111.83,48.92,306.52,342.24,47.72,24.11,83.89,29.01,100.22,38.95,61.29,60.64,52.48,44.11,68.73,43.43
2024-10-24,158.36,191.85,199.17,14.17,95.38,123.82,69.45,72.13,14.46,13.62,348.75,63.32,58.22,38.75,75.08,69.36,105.72,53.7,250.26,380.79,48.42,25.49,71.43,37.24,71.16,43.86,73.99,63.5,48.66,47.99,83.15,45.7
2024-10-25,158.05,316.11,183.76,14.55,62.47,100.2,60.88,77.83,14.54,12.49,243.06,62.9,60.22,30.61,78.17,76.65,96.98,56.78,241.93,367.58,52.08,27.39,90.54,26.84,69.74,43.33,64.98,61.25,53.48,46.02,73.23,35.15
2024-10-26,179.2,273.52,198.39,17.96,100.27,112.96,80.32,73.91,20.22,16.86,393.07,73.9,65.77,46.28,87.52,75.32,86.61,73.87,310.63,437.03,53.65,34.56,113.47,38.97,94.51,48.94,62.4,71.8,61.39,45.56,84.75,44.0
2024-10-27,204.8,312.31,189.35,17.29,96.12,134.0,71.06,63.14,23.18,13.66,355.58,82.93,54.63,46.89,100.43,59.38,99.25,68.17,345.57,429.78,42.29,26.02,76.73,36.05,106.8,42.16,59.65,60.72,68.31,40.67,81.36,54.91
2024-10-28,188.09,241.61,155.14,13.56,94.22,86.91,64.82,60.58,16.87,11.62,341.01,66.79,63.67,43.01,108.43,64.25,82.28,57.55,248.7,321.88,42.03,26.27,70.44,25.72,83.89,37.51,56.5,56.66,53.12,46.28,72.74,53.02
2024-10-29,173.94,261.09,210.5,16.5,89.91,90.49,60.04,56.68,16.85,12.63,296.76,53.04,77.45,49.66,114.63,70.35,97.26,50.48,243.63,416.17,42.52,29.84,87.66,39.14,55.7,42.21,62.74,49.07,54.52,41.5,70.46,43.52
2024-10-30,181.31,247.98,221.28,13.19,89.29,120.54,93.93,76.67,18.77,13.87,295.19,70.41,61.82,35.71,110.18,74.45,86.12,64.41,245.16,286.35,53.68,23.86,73.93,39.85,111.52,43.46,73.33,47.8,44.31,47.16,75.32,38.45
2024-10-31,152.61,253.54,179.07,14.16,74.65,97.13,71.12,61.24,19.9,10.49,315.39,63.66,78.97,44.94,110.77,65.03,71.73,67.17,265.29,347.18,48.97,27.62,88.83,39.34,87.1,35.84,59.52,58.68,51.44,43.26,0.0,48.17
2024-11-01,199.74,389.58,242.24,19.37,124.17,285.24,78.97,89.57,21.8,15.1,378.73,247.52,62.36,59.89,112.6,96.17,128.59,212.76,267.59,514.3,71.78,38.1,88.6,42.51,116.57,53.23,89.01,70.89,66.3,59.64,81.49,178.75
2024-11-02,199.4,340.46,213.81,15.11,98.78,283.02,78.67,70.46,16.93,12.13,308.04,245.95,63.12,43.49,104.92,74.0,95.79,158.81,283.27,400.77,60.61,27.69,73.89,41.25,90.17,46.11,59.07,74.44,61.3,51.39,85.62,151.79
2024-11-03,162.8,337.21,196.2,18.23,84.92,247.67,88.7,76.92,19.2,11.87,368.96,245.74,84.93,35.61,91.86,70.5,120.5,196.77,329.15,395.92,53.52,31.42,72.72,44.83,99.32,52.57,75.88,67.81,60.88,54.46,81.12,152.66
2024-11-04,143.31,350.92,157.46,13.41,85.91,280.1,71.62,58.13,18.37,12.04,332.82,206.24,56.16,43.71,97.66,74.45,78.8,176.23,308.35,346.29,50.72,28.34,63.6,36.43,94.98,45.49,61.67,57.21,54.13,41.32,61.03,128.07
2024-11-05,225.61,231.15,151.61,13.78,72.67,242.7,68.9,66.04,12.71,10.57,275.84,196.26,64.21,45.11,89.78,72.69,82.93,208.18,348.44,341.05,41.83,25.87,68.64,36.06,85.26,48.1,65.82,46.43,56.27,41.48,68.23,123.7
2024-11-06,169.08,264.01,220.31,15.7,62.85,0.0,62.82,61.31,16.42,9.64,287.87,191.91,61.98,32.95,75.41,90.38,88.1,164.45,276.06,410.42,45.5,22.88,77.31,42.37,93.85,41.73,74.78,50.03,52.02,45.61,56.53,170.56
2024-11-07,158.06,231.79,144.54,13.24,82.3,223.59,71.64,73.26,16.92,11.17,323.86,172.22,59.97,40.88,99.16,65.04,95.9,160.93,260.55,354.21,47.53,22.63,102.33,42.0,85.15,39.92,63.71,51.6,44.77,38.29,80.25,0.0
2024-11-08,155.85,287.15,185.32,11.97,107.39,251.27,75.59,48.51,16.65,11.08,320.65,147.39,69.25,38.48,85.51,80.42,103.17,160.16,338.97,354.22,49.15,29.59,64.72,33.4,70.48,47.75,53.6,53.8,52.65,45.23,71.85,151.38
2024-11-09,155.49,249.69,164.39,15.91,83.04,262.03,84.77,69.55,16.0,14.55,355.63,216.73,69.71,42.82,103.59,65.05,98.0,171.14,194.52,369.57,45.86,33.13,86.19,36.64,76.86,46.55,72.03,70.19,61.19,51.58,65.93,107.07
2024-11-10,194.32,323.88,197.33,13.86,77.55,257.91,79.34,81.09,18.4,15.36,310.73,217.3,75.89,34.46,98.21,90.08,104.69,193.95,313.32,431.12,53.32,30.0,90.28,35.74,101.61,39.08,71.71,53.18,61.44,59.55,75.38,136.58
2024-11-11,161.77,258.18,171.04,12.21,71.93,261.3,70.81,71.37,16.96,11.38,398.0,239.16,76.08,43.58,100.74,69.54,74.22,194.64,280.67,303.95,44.43,27.34,74.27,27.74,85.54,44.53,69.23,70.49,46.37,44.98,60.48,150.05
2024-11-12,187.45,249.62,149.58,10.69,82.16,284.63,80.73,53.18,15.42,8.64,292.04,181.81,69.51,36.31,95.42,66.49,83.06,195.66,320.38,437.83,61.14,26.33,78.14,41.21,94.57,33.17,63.61,61.53,37.86,48.17,64.71,115.18
2024-11-13,178.7,252.94,191.68,10.87,90.69,256.92,79.69,70.41,17.84,11.2,325.41,233.03,54.52,47.12,93.54,72.73,86.4,153.69,228.8,322.17,49.5,32.09,72.18,36.37,91.12,41.37,74.36,49.26,57.55,40.53,72.79,138.88
2024-11-14,161.1,218.1,156.13,10.97,84.36,219.06,67.73,57.47,19.1,15.13,267.54,190.15,81.03,37.18,109.7,73.37,88.07,198.89,282.27,353.52,53.13,26.39,69.88,33.48,68.57,28.72,69.61,65.88,45.84,40.14,76.17,139.52
2024-11-15,128.13,220.29,147.15,16.75,70.45,209.74,84.63,59.44,19.18,13.66,306.52,205.94,66.36,35.73,0.0,79.19,98.59,177.78,239.1,375.45,53.14,33.9,73.19,35.54,78.98,41.63,63.79,60.41,48.05,41.88,59.37,131.32
2024-11-16,189.44,289.76,217.41,12.28,101.41,290.63,65.66,80.55,17.77,14.35,308.06,236.11,67.93,40.56,110.23,69.27,127.54,153.24,247.65,448.64,55.89,28.3,96.98,46.65,83.43,46.49,70.38,58.57,52.62,43.91,89.9,162.58
2024-11-17,187.38,289.53,191.66,13.82,72.96,287.69,79.75,69.38,20.53,13.22,325.52,239.87,59.72,41.89,99.45,64.96,93.69,214.93,280.67,386.2,57.58,35.07,62.52,32.74,93.47,39.07,61.51,69.05,56.15,50.58,87.6,144.22
2024-11-18,124.53,233.03,162.68,13.81,71.41,228.32,72.04,52.74,18.14,13.62,318.22,187.24,62.71,37.27,123.34,72.78,97.21,200.18,331.15,336.75,50.83,23.86,82.92,41.04,82.53,42.14,60.26,49.62,47.07,37.9,65.72,128.77
2024-11-19,176.21,243.9,195.51,15.01,78.17,234.49,62.38,55.68,21.25,10.71,357.22,195.63,56.87,43.6,106.62,72.25,105.65,165.73,228.98,364.39,50.84,29.04,75.42,35.16,67.7,47.58,51.12,56.73,0.0,37.64,63.18,120.39
2024-11-20,144.74,266.59,155.18,15.18,94.98,220.53,57.08,64.84,18.34,13.69,287.02,203.5,51.63,37.23,113.8,79.03,104.98,177.31,265.19,331.52,56.79,23.5,64.77,37.12,0.0,39.54,61.86,59.8,44.24,37.26,74.94,161.39
2024-11-21,188.61,228.09,142.59,12.74,84.77,210.33,62.55,61.7,18.47,13.07,316.4,187.38,53.93,44.45,95.1,65.65,80.88,172.44,305.02,349.58,49.29,25.91,61.96,37.37,78.08,45.43,49.64,49.87,56.67,44.24,88.97,122.76
2024-11-22,166.08,199.46,205.2,14.13,85.16,222.66,77.33,61.57,19.56,13.36,324.92,230.31,50.51,43.47,107.16,64.07,104.22,179.24,252.38,421.94,44.2,31.23,73.0,41.94,87.96,35.28,63.98,57.54,52.27,37.66,69.09,130.26
2024-11-23,173.95,333.42,242.39,15.41,79.07,193.1,86.92,76.76,16.47,14.01,374.74,289.56,53.22,47.87,90.76,81.23,87.1,192.41,389.48,360.42,59.76,26.45,91.76,35.53,92.94,40.05,60.82,66.14,55.49,42.16,72.92,153.85
